CDS,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
30664493030640,30,66449,3030640,2015-16,80,79,67,66,44,48,52,51,58,58,34,36
19646836085658,19,64683,6085658,2015-16,60,64,70,70,44,48,62,66,59,59,34,36
51714646053441,51,71464,6053441,2015-16,49,49,39,44,44,48,26,25,26,29,34,36
57727026095368,57,72702,6095368,2015-16,23,30,29,36,44,48,16,19,21,26,34,36
23655656061667,23,65565,6061667,2015-16,39,34,37,40,44,48,19,16,22,25,34,36
43696906049282,43,69690,6049282,2015-16,21,26,53,57,44,48,32,34,51,53,34,36
09618530930081,09,61853,0930081,2015-16,85,89,75,81,44,48,71,71,54,58,34,36
36677020113688,36,67702,0113688,2015-16,58,67,58,64,44,48,55,58,52,55,34,36
19642611930288,19,64261,1930288,2015-16,80,77,76,76,44,48,72,73,75,77,34,36
37737916039077,37,73791,6039077,2015-16,48,61,60,65,44,48,43,59,46,50,34,36
44698234430195,44,69823,4430195,2015-16,100,83,61,60,44,48,75,82,43,45,34,36
19734451939834,19,73445,1939834,2015-16,63,81,46,51,44,48,32,52,31,37,34,36
10621666057327,10,62166,6057327,2015-16,26,25,28,31,44,48,17,13,18,22,34,36
19647331932888,19,64733,1932888,2015-16,88,94,34,39,44,48,59,74,25,29,34,36
36676456035497,36,67645,6035497,2015-16,41,47,47,50,44,48,28,29,32,36,34,36
54722566054746,54,72256,6054746,2015-16,34,36,41,48,44,48,31,29,29,32,34,36
19647330128355,19,64733,0128355,2015-16,53,62,34,39,44,48,40,41,25,29,34,36
19648081930155,19,64808,1930155,2015-16,51,59,29,34,44,48,21,25,17,19,34,36
27661426026595,27,66142,6026595,2015-16,14,13,19,22,44,48,8,10,13,15,34,36
49708216051874,49,70821,6051874,2015-16,53,59,53,59,44,48,60,41,60,41,34,36
54768366054050,54,76836,6054050,2015-16,34,43,36,41,44,48,29,38,23,28,34,36
17640226084990,17,64022,6084990,2015-16,27,18,24,20,44,48,15,9,13,9,34,36
09618386005474,09,61838,6005474,2015-16,74,70,63,66,44,48,71,73,57,61,34,36
49707970107284,49,70797,0107284,2015-16,43,43,46,52,44,48,21,20,33,36,34,36
19647740114777,19,64774,0114777,2015-16,0,14,27,32,44,48,0,,19,20,34,36
30665226028393,30,66522,6028393,2015-16,44,47,49,54,44,48,32,44,39,45,34,36
34673146032981,34,67314,6032981,2015-16,22,26,49,52,44,48,25,24,41,42,34,36
19647336062699,19,64733,6062699,2015-16,53,58,34,39,44,48,45,46,25,29,34,36
10622656006738,10,62265,6006738,2015-16,24,34,37,45,44,48,14,29,22,27,34,36
19642870114397,19,64287,0114397,2015-16,35,32,34,37,44,48,6,5,19,22,34,36
19646831931260,19,64683,1931260,2015-16,67,33,70,70,44,48,0,,59,59,34,36
19647336016497,19,64733,6016497,2015-16,19,26,34,39,44,48,13,19,25,29,34,36
33670583333192,33,67058,3333192,2015-16,44,48,45,49,44,48,10,12,28,33,34,36
21654170124081,21,65417,0124081,2015-16,54,54,57,60,44,48,41,46,49,51,34,36
19648320100636,19,64832,0100636,2015-16,83,82,67,71,44,48,68,75,54,62,34,36
35674700115428,35,67470,0115428,2015-16,51,66,33,43,44,48,40,49,23,30,34,36
01611766090534,01,61176,6090534,2015-16,90,91,71,74,44,48,92,92,69,70,34,36
36677100102517,36,67710,0102517,2015-16,48,59,29,32,44,48,35,44,17,19,34,36
07618046005102,07,61804,6005102,2015-16,71,74,81,82,44,48,65,80,73,76,34,36
31669106111967,31,66910,6111967,2015-16,61,62,60,63,44,48,41,45,48,53,34,36
43696666093082,43,69666,6093082,2015-16,81,87,51,54,44,48,80,83,39,42,34,36
54767946054761,54,76794,6054761,2015-16,33,38,29,35,44,48,15,23,15,23,34,36
47104706069405,47,10470,6069405,2015-16,0,18,40,41,44,48,0,10,24,23,34,36
19650296022768,19,65029,6022768,2015-16,80,84,77,80,44,48,80,83,75,78,34,36
19651106023659,19,65110,6023659,2015-16,28,39,31,42,44,48,18,16,21,25,34,36
52105206119606,52,10520,6119606,2015-16,31,30,28,23,44,48,14,17,11,10,34,36
19645761933597,19,64576,1933597,2015-16,80,83,63,69,44,48,52,57,53,57,34,36
34674476034466,34,67447,6034466,2015-16,25,30,42,45,44,48,18,26,32,35,34,36
34674393430154,34,67439,3430154,2015-16,2,3,35,39,44,48,0,,28,30,34,36
43696256048094,43,69625,6048094,2015-16,38,44,47,50,44,48,24,27,38,42,34,36
19651361931740,19,65136,1931740,2015-16,80,84,62,67,44,48,53,50,43,47,34,36
36750696037212,36,75069,6037212,2015-16,35,38,48,53,44,48,25,27,36,37,34,36
39685856108856,39,68585,6108856,2015-16,21,24,38,41,44,48,18,17,29,31,34,36
36678506036651,36,67850,6036651,2015-16,18,22,29,31,44,48,13,14,17,18,34,36
45700946050454,45,70094,6050454,2015-16,37,41,31,35,44,48,50,51,36,39,34,36
30666216029789,30,66621,6029789,2015-16,26,25,50,53,44,48,23,17,38,40,34,36
20652430110965,20,65243,0110965,2015-16,35,36,26,28,44,48,8,10,16,17,34,36
19651106023717,19,65110,6023717,2015-16,27,39,31,42,44,48,18,24,21,25,34,36
05615806111884,05,61580,6111884,2015-16,65,60,61,58,44,48,57,60,51,54,34,36
19734456014138,19,73445,6014138,2015-16,44,45,46,51,44,48,30,33,31,37,34,36
27661426026611,27,66142,6026611,2015-16,11,15,19,22,44,48,11,10,13,15,34,36
21102152130037,21,10215,2130037,2015-16,0,,10,5,44,48,0,,7,3,34,36
19643781931666,19,64378,1931666,2015-16,65,62,43,49,44,48,40,31,39,40,34,36
06615986003495,06,61598,6003495,2015-16,32,31,38,38,44,48,37,44,29,31,34,36
19647330121699,19,64733,0121699,2015-16,63,62,34,39,44,48,55,49,25,29,34,36
19644516012736,19,64451,6012736,2015-16,40,41,46,52,44,48,26,29,31,36,34,36
42767866045934,42,76786,6045934,2015-16,70,72,50,51,44,48,64,65,39,41,34,36
37756143731601,37,75614,3731601,2015-16,43,32,39,36,44,48,14,4,25,23,34,36
19642796011290,19,64279,6011290,2015-16,31,32,31,34,44,48,20,24,20,21,34,36
19647336019715,19,64733,6019715,2015-16,35,42,34,39,44,48,21,30,25,29,34,36
37682133731080,37,68213,3731080,2015-16,--,--,43,46,44,48,--,--,29,30,34,36
15633216008940,15,63321,6008940,2015-16,19,20,26,31,44,48,21,15,18,21,34,36
19647330112052,19,64733,0112052,2015-16,52,46,34,39,44,48,17,15,25,29,34,36
56725536055412,56,72553,6055412,2015-16,44,46,60,60,44,48,26,25,45,47,34,36
19647336018055,19,64733,6018055,2015-16,30,42,34,39,44,48,25,27,25,29,34,36
30665483030368,30,66548,3030368,2015-16,75,80,75,76,44,48,28,21,48,52,34,36
15638591536440,15,63859,1536440,2015-16,52,63,48,59,44,48,21,34,19,31,34,36
49708546051957,49,70854,6051957,2015-16,30,20,55,54,44,48,15,20,41,44,34,36
28662666115240,28,66266,6115240,2015-16,41,50,42,46,44,48,32,35,31,33,34,36
19645016013171,19,64501,6013171,2015-16,39,55,40,45,44,48,31,43,28,30,34,36
56726526056188,56,72652,6056188,2015-16,68,62,50,54,44,48,61,56,39,42,34,36
36739576037394,36,73957,6037394,2015-16,41,51,38,45,44,48,41,40,28,32,34,36
19647336119903,19,64733,6119903,2015-16,23,43,34,39,44,48,22,32,25,29,34,36
33751920105759,33,75192,0105759,2015-16,58,61,61,65,44,48,43,48,48,50,34,36
37684520100925,37,68452,0100925,2015-16,40,40,43,45,44,48,26,25,30,31,34,36
43696256116081,43,69625,6116081,2015-16,61,67,47,50,44,48,61,64,38,42,34,36
07616636101943,07,61663,6101943,2015-16,58,57,49,51,44,48,56,55,43,45,34,36
19734456014260,19,73445,6014260,2015-16,52,54,46,51,44,48,41,43,31,37,34,36
05615640530022,05,61564,0530022,2015-16,0,--,38,41,44,48,0,--,27,28,34,36
43104390113431,43,10439,0113431,2015-16,83,78,46,47,44,48,66,67,46,44,34,36
54755316054001,54,75531,6054001,2015-16,14,27,30,36,44,48,15,23,18,24,34,36
01612596002091,01,61259,6002091,2015-16,22,23,31,33,44,48,13,26,26,27,34,36
09618530936302,09,61853,0936302,2015-16,74,79,75,81,44,48,59,61,54,58,34,36
15637926010102,15,63792,6010102,2015-16,21,23,22,26,44,48,15,17,14,15,34,36
23655406025084,23,65540,6025084,2015-16,41,36,48,39,44,48,30,24,33,26,34,36
39685936042360,39,68593,6042360,2015-16,36,43,34,39,44,48,21,27,24,25,34,36
04733796002927,04,73379,6002927,2015-16,7,18,7,18,44,48,17,18,17,18,34,36
07100740730242,07,10074,0730242,2015-16,0,4,49,46,44,48,0,,30,32,34,36
34674476034714,34,67447,6034714,2015-16,27,23,42,45,44,48,19,21,32,35,34,36
19642876011407,19,64287,6011407,2015-16,32,31,34,37,44,48,24,24,19,22,34,36
37737916116206,37,73791,6116206,2015-16,75,78,60,65,44,48,69,77,46,50,34,36
34765050113878,34,76505,0113878,2015-16,29,23,28,31,44,48,26,17,23,25,34,36
12753826107874,12,75382,6107874,2015-16,36,--,41,49,44,48,27,--,28,37,34,36
37684520124917,37,68452,0124917,2015-16,53,63,43,45,44,48,20,32,30,31,34,36
19648086020515,19,64808,6020515,2015-16,20,25,29,34,44,48,17,17,17,19,34,36
01611436090286,01,61143,6090286,2015-16,58,66,57,60,44,48,59,62,51,55,34,36
19648731936749,19,64873,1936749,2015-16,59,59,35,41,44,48,23,25,21,27,34,36
01612596001853,01,61259,6001853,2015-16,47,47,31,33,44,48,43,45,26,27,34,36
36679186105860,36,67918,6105860,2015-16,26,30,28,34,44,48,11,15,18,21,34,36
33669933331089,33,66993,3331089,2015-16,42,53,42,49,44,48,36,37,29,33,34,36
13630996008379,13,63099,6008379,2015-16,9,11,19,27,44,48,6,7,15,18,34,36
36678270113928,36,67827,0113928,2015-16,36,36,29,29,44,48,20,21,15,15,34,36
43695830102368,43,69583,0102368,2015-16,76,72,51,53,44,48,51,47,43,43,34,36
20764142030104,20,76414,2030104,2015-16,35,50,46,51,44,48,0,,33,33,34,36
34674476034813,34,67447,6034813,2015-16,18,25,42,45,44,48,11,16,32,35,34,36
30665896029151,30,66589,6029151,2015-16,47,48,41,48,44,48,45,44,40,42,34,36
49706986051726,49,70698,6051726,2015-16,24,29,24,29,44,48,24,31,24,31,34,36
42691120111773,42,69112,0111773,2015-16,52,59,52,53,44,48,28,27,29,30,34,36
43696416048409,43,69641,6048409,2015-16,84,86,82,83,44,48,84,85,83,84,34,36
23739166107866,23,73916,6107866,2015-16,--,--,16,23,44,48,--,--,14,16,34,36
19647330129619,19,64733,0129619,2015-16,38,29,34,39,44,48,5,26,25,29,34,36
19647336016521,19,64733,6016521,2015-16,82,80,34,39,44,48,77,83,25,29,34,36
54755230116590,54,75523,0116590,2015-16,84,91,30,37,44,48,57,59,20,21,34,36
33670416031900,33,67041,6031900,2015-16,7,57,7,57,44,48,6,14,6,14,34,36
54722560125542,54,72256,0125542,2015-16,54,54,41,48,44,48,32,40,29,32,34,36
19734376012272,19,73437,6012272,2015-16,24,26,23,29,44,48,16,23,16,20,34,36
37682130119560,37,68213,0119560,2015-16,88,33,43,46,44,48,22,33,29,30,34,36
43693936046577,43,69393,6046577,2015-16,77,79,48,51,44,48,72,79,42,45,34,36
42692296045660,42,69229,6045660,2015-16,37,40,41,45,44,48,31,29,26,28,34,36
37684526040653,37,68452,6040653,2015-16,30,31,43,45,44,48,19,15,30,31,34,36
19643376066724,19,64337,6066724,2015-16,56,62,55,60,44,48,46,50,38,44,34,36
56724476054969,56,72447,6054969,2015-16,37,40,33,40,44,48,16,23,20,26,34,36
45700296050355,45,70029,6050355,2015-16,41,41,39,38,44,48,38,30,34,24,34,36
19647906020424,19,64790,6020424,2015-16,45,48,51,53,44,48,36,36,37,38,34,36
19734376012264,19,73437,6012264,2015-16,10,22,23,29,44,48,5,16,16,20,34,36
30666470119404,30,66647,0119404,2015-16,74,81,62,66,44,48,60,57,55,57,34,36
24657710112615,24,65771,0112615,2015-16,35,40,29,36,44,48,22,23,19,22,34,36
44697996049746,44,69799,6049746,2015-16,18,15,30,32,44,48,9,11,21,21,34,36
34674473430394,34,67447,3430394,2015-16,25,8,42,45,44,48,13,,32,35,34,36
37683386112478,37,68338,6112478,2015-16,58,62,49,54,44,48,49,49,39,42,34,36
14632716008742,14,63271,6008742,2015-16,--,29,35,38,44,48,--,14,18,15,34,36
19647336058184,19,64733,6058184,2015-16,25,34,34,39,44,48,17,22,25,29,34,36
39685850108225,39,68585,0108225,2015-16,45,47,38,41,44,48,20,18,29,31,34,36
57726940124875,57,72694,0124875,2015-16,33,38,36,43,44,48,38,30,27,31,34,36
37683386039283,37,68338,6039283,2015-16,13,18,49,54,44,48,9,10,39,42,34,36
12630326008163,12,63032,6008163,2015-16,44,38,43,40,44,48,51,51,28,30,34,36
26102640128645,26,10264,0128645,2015-16,--,--,21,7,44,48,--,--,4,,34,36
37684116070890,37,68411,6070890,2015-16,33,40,47,53,44,48,17,20,29,31,34,36
19650946023527,19,65094,6023527,2015-16,80,79,50,52,44,48,70,70,35,37,34,36
10621176120083,10,62117,6120083,2015-16,77,79,60,66,44,48,73,74,50,54,34,36
01611926001176,01,61192,6001176,2015-16,38,51,33,36,44,48,37,42,22,23,34,36
19646341934231,19,64634,1934231,2015-16,22,17,28,33,44,48,4,3,17,19,34,36
15635036112270,15,63503,6112270,2015-16,25,30,26,35,44,48,20,26,21,28,34,36
01750936066484,01,75093,6066484,2015-16,67,63,77,78,44,48,49,52,69,73,34,36
33672493331006,33,67249,3331006,2015-16,22,28,30,38,44,48,0,5,19,22,34,36
10621176106660,10,62117,6106660,2015-16,54,64,60,66,44,48,45,57,50,54,34,36
19647330109439,19,64733,0109439,2015-16,20,33,34,39,44,48,14,23,25,29,34,36
30664566027569,30,66456,6027569,2015-16,31,33,35,41,44,48,24,31,31,37,34,36
33736766032254,33,73676,6032254,2015-16,12,19,18,22,44,48,10,16,11,14,34,36
19647336058358,19,64733,6058358,2015-16,16,20,34,39,44,48,11,13,25,29,34,36
15737426009310,15,73742,6009310,2015-16,58,50,50,50,44,48,38,39,34,34,34,36
47764554733309,47,76455,4733309,2015-16,77,78,49,44,44,48,52,65,42,46,34,36
10624141030824,10,62414,1030824,2015-16,8,,44,47,44,48,8,,35,37,34,36
07617540731646,07,61754,0731646,2015-16,65,81,47,50,44,48,58,56,38,39,34,36
47702016050678,47,70201,6050678,2015-16,45,49,45,49,44,48,39,44,39,44,34,36
19643786012132,19,64378,6012132,2015-16,49,52,43,49,44,48,53,52,39,40,34,36
39686506106322,39,68650,6106322,2015-16,53,59,55,60,44,48,40,46,40,43,34,36
37682133734878,37,68213,3734878,2015-16,44,31,43,46,44,48,11,5,29,30,34,36
33670826118731,33,67082,6118731,2015-16,18,25,33,37,44,48,16,23,22,24,34,36
13630990113985,13,63099,0113985,2015-16,27,34,19,27,44,48,19,23,15,18,34,36
30665483034410,30,66548,3034410,2015-16,73,74,75,76,44,48,47,58,48,52,34,36
36677026118467,36,67702,6118467,2015-16,63,70,58,64,44,48,69,66,52,55,34,36
24657716105852,24,65771,6105852,2015-16,18,19,29,36,44,48,10,10,19,22,34,36
37684113730843,37,68411,3730843,2015-16,67,83,47,53,44,48,40,47,29,31,34,36
19647336020002,19,64733,6020002,2015-16,30,45,34,39,44,48,25,36,25,29,34,36
30664316061683,30,66431,6061683,2015-16,27,28,44,47,44,48,18,17,29,29,34,36
43696666060107,43,69666,6060107,2015-16,53,55,51,54,44,48,38,39,39,42,34,36
33103300125385,33,10330,0125385,2015-16,,15,,38,,48,,28,,24,,36
47704250131102,47,70425,0131102,2015-16,54,57,51,56,44,48,44,42,44,43,34,36
19647331930064,19,64733,1930064,2015-16,7,,34,39,44,48,0,3,25,29,34,36
07617966004956,07,61796,6004956,2015-16,24,46,33,35,44,48,19,38,23,25,34,36
33671243333762,33,67124,3333762,2015-16,18,9,29,30,44,48,1,,17,18,34,36
41689240127548,41,68924,0127548,2015-16,,90,,59,,48,,66,,35,,36
30666216029797,30,66621,6029797,2015-16,32,32,50,53,44,48,23,29,38,40,34,36
41690056044531,41,69005,6044531,2015-16,28,36,39,43,44,48,20,29,31,36,34,36
07617706004451,07,61770,6004451,2015-16,86,86,87,87,44,48,86,85,83,85,34,36
15638426010250,15,63842,6010250,2015-16,20,26,22,26,44,48,13,18,13,16,34,36
43694500108696,43,69450,0108696,2015-16,48,53,41,48,44,48,54,54,37,41,34,36
12768026008130,12,76802,6008130,2015-16,36,38,26,36,44,48,28,39,19,23,34,36
10621666120703,10,62166,6120703,2015-16,2,,28,31,44,48,2,,18,22,34,36
19647336018907,19,64733,6018907,2015-16,53,57,34,39,44,48,48,49,25,29,34,36
36678433635042,36,67843,3635042,2015-16,77,75,53,59,44,48,45,44,40,44,34,36
54722316054522,54,72231,6054522,2015-16,15,19,30,32,44,48,9,11,23,24,34,36
51714645130125,51,71464,5130125,2015-16,18,35,39,44,44,48,12,21,26,29,34,36
34674476034359,34,67447,6034359,2015-16,53,56,42,45,44,48,45,49,32,35,34,36
30666706098552,30,66670,6098552,2015-16,48,48,27,31,44,48,43,44,22,25,34,36
07616480730465,07,61648,0730465,2015-16,49,62,31,33,44,48,20,31,19,19,34,36
30664313030038,30,66431,3030038,2015-16,84,73,44,47,44,48,55,47,29,29,34,36
30736503030657,30,73650,3030657,2015-16,86,85,77,78,44,48,78,81,74,75,34,36
43696416048268,43,69641,6048268,2015-16,85,86,82,83,44,48,86,88,83,84,34,36
19647336016810,19,64733,6016810,2015-16,15,10,34,39,44,48,8,7,25,29,34,36
23656152334704,23,65615,2334704,2015-16,19,6,32,36,44,48,0,,20,23,34,36
15633216009120,15,63321,6009120,2015-16,18,23,26,31,44,48,15,16,18,21,34,36
50712906120430,50,71290,6120430,2015-16,48,51,43,46,44,48,38,39,32,35,34,36
33736766114789,33,73676,6114789,2015-16,19,22,18,22,44,48,18,18,11,14,34,36
34674476034839,34,67447,6034839,2015-16,14,20,42,45,44,48,8,15,32,35,34,36
19734606023360,19,73460,6023360,2015-16,62,70,72,74,44,48,59,63,68,72,34,36
37683790123000,37,68379,0123000,2015-16,22,27,33,37,44,48,16,17,22,27,34,36
13631230118455,13,63123,0118455,2015-16,32,39,29,35,44,48,33,26,20,25,34,36
43695756047765,43,69575,6047765,2015-16,67,70,62,69,44,48,60,62,58,61,34,36
39686766042568,39,68676,6042568,2015-16,24,24,24,25,44,48,17,19,18,21,34,36
37737916039085,37,73791,6039085,2015-16,21,33,60,65,44,48,11,20,46,50,34,36
27754736066955,27,75473,6066955,2015-16,14,28,25,30,44,48,14,24,12,15,34,36
37680230127431,37,68023,0127431,2015-16,65,63,55,62,44,48,56,55,43,48,34,36
39686766118871,39,68676,6118871,2015-16,21,31,24,25,44,48,16,23,18,21,34,36
43695186047500,43,69518,6047500,2015-16,89,90,87,87,44,48,87,89,85,86,34,36
42691956067110,42,69195,6067110,2015-16,54,52,54,58,44,48,36,45,45,54,34,36
19647331932896,19,64733,1932896,2015-16,50,55,34,39,44,48,40,38,25,29,34,36
07617540106088,07,61754,0106088,2015-16,37,45,47,50,44,48,39,38,38,39,34,36
37680236037972,37,68023,6037972,2015-16,52,47,55,62,44,48,32,36,43,48,34,36
56737596093165,56,73759,6093165,2015-16,68,76,64,66,44,48,64,69,57,58,34,36
37683956040463,37,68395,6040463,2015-16,14,24,32,39,44,48,13,18,23,27,34,36
19645276013312,19,64527,6013312,2015-16,31,35,35,40,44,48,13,19,22,25,34,36
36739576106710,36,73957,6106710,2015-16,25,31,38,45,44,48,19,26,28,32,34,36
19647330126391,19,64733,0126391,2015-16,19,38,34,39,44,48,12,22,25,29,34,36
10624306007280,10,62430,6007280,2015-16,30,40,42,42,44,48,19,26,19,21,34,36
48705406051114,48,70540,6051114,2015-16,28,31,43,45,44,48,13,15,29,30,34,36
20764146110076,20,76414,6110076,2015-16,53,58,46,51,44,48,32,33,33,33,34,36
19647336018543,19,64733,6018543,2015-16,18,18,34,39,44,48,16,21,25,29,34,36
19648656021307,19,64865,6021307,2015-16,90,91,77,80,44,48,86,87,73,73,34,36
54722566054704,54,72256,6054704,2015-16,33,32,41,48,44,48,25,23,29,32,34,36
36675956104475,36,67595,6104475,2015-16,57,52,58,62,44,48,47,43,46,48,34,36
34674390123901,34,67439,0123901,2015-16,52,43,35,39,44,48,54,33,28,30,34,36
49708056051841,49,70805,6051841,2015-16,57,53,52,54,44,48,39,42,42,50,34,36
19647330122721,19,64733,0122721,2015-16,39,40,34,39,44,48,17,23,25,29,34,36
33672310114066,33,67231,0114066,2015-16,31,34,31,36,44,48,17,18,22,25,34,36
47703836050835,47,70383,6050835,2015-16,--,--,--,--,44,48,--,--,--,--,34,36
07617546096226,07,61754,6096226,2015-16,22,27,47,50,44,48,12,18,38,39,34,36
19647330111211,19,64733,0111211,2015-16,37,48,34,39,44,48,27,35,25,29,34,36
48705656068290,48,70565,6068290,2015-16,50,51,52,54,44,48,53,56,40,43,34,36
36678686068779,36,67868,6068779,2015-16,31,25,36,37,44,48,21,18,21,22,34,36
20755802030203,20,75580,2030203,2015-16,72,78,54,57,44,48,33,21,39,42,34,36
17640141734359,17,64014,1734359,2015-16,44,57,26,29,44,48,15,17,15,21,34,36
41689576044127,41,68957,6044127,2015-16,82,91,83,85,44,48,87,91,76,79,34,36
30664643035987,30,66464,3035987,2015-16,12,8,69,69,44,48,0,,55,57,34,36
15739081530229,15,73908,1530229,2015-16,--,--,24,27,44,48,--,--,16,18,34,36
07617706004501,07,61770,6004501,2015-16,87,91,87,87,44,48,91,93,83,85,34,36
19647336016505,19,64733,6016505,2015-16,40,36,34,39,44,48,30,30,25,29,34,36
41690136044671,41,69013,6044671,2015-16,55,53,44,46,44,48,47,55,40,41,34,36
30666700132852,30,66670,0132852,2015-16,,33,,31,,48,,17,,25,,36
19647330122176,19,64733,0122176,2015-16,12,18,34,39,44,48,11,21,25,29,34,36
33671166113864,33,67116,6113864,2015-16,45,46,48,53,44,48,28,32,33,38,34,36
19647331931989,19,64733,1931989,2015-16,,11,34,39,44,48,,,25,29,34,36
34674134835302,34,67413,4835302,2015-16,46,65,38,40,44,48,15,22,28,29,34,36
10625476007421,10,62547,6007421,2015-16,14,18,13,20,44,48,14,10,7,6,34,36
24656310126771,24,65631,0126771,2015-16,24,28,37,44,44,48,11,11,24,31,34,36
31750850121244,31,75085,0121244,2015-16,70,73,70,71,44,48,67,74,58,61,34,36
16639251630060,16,63925,1630060,2015-16,14,,54,57,44,48,0,,19,18,34,36
49709200102533,49,70920,0102533,2015-16,91,88,49,49,44,48,84,87,34,35,34,36
41689736044234,41,68973,6044234,2015-16,69,73,62,66,44,48,66,64,59,60,34,36
14632976008791,14,63297,6008791,2015-16,17,21,23,19,44,48,23,21,20,19,34,36
31669443130010,31,66944,3130010,2015-16,63,78,54,58,44,48,42,48,46,52,34,36
33751763332350,33,75176,3332350,2015-16,59,57,35,41,44,48,25,24,23,27,34,36
38684780120386,38,68478,0120386,2015-16,86,88,52,53,44,48,84,84,47,49,34,36
40687004030755,40,68700,4030755,2015-16,71,63,50,52,44,48,37,36,37,39,34,36
19648166020739,19,64816,6020739,2015-16,22,29,30,33,44,48,14,24,20,23,34,36
42767864235727,42,76786,4235727,2015-16,53,48,50,51,44,48,32,28,39,41,34,36
16639821635606,16,63982,1635606,2015-16,50,49,52,48,44,48,14,20,17,21,34,36
36677106110688,36,67710,6110688,2015-16,28,30,29,32,44,48,19,23,17,19,34,36
33669776031587,33,66977,6031587,2015-16,24,30,35,40,44,48,20,21,24,28,34,36
30666706110175,30,66670,6110175,2015-16,15,16,27,31,44,48,26,30,22,25,34,36
54719935430236,54,71993,5430236,2015-16,--,--,25,32,44,48,--,--,13,18,34,36
34765056112064,34,76505,6112064,2015-16,32,36,28,31,44,48,29,28,23,25,34,36
54722316114656,54,72231,6114656,2015-16,27,28,30,32,44,48,18,21,23,24,34,36
37683040131268,37,68304,0131268,2015-16,58,60,49,53,44,48,44,52,36,38,34,36
43694840100990,43,69484,0100990,2015-16,48,55,44,49,44,48,44,43,37,40,34,36
30666706061758,30,66670,6061758,2015-16,14,17,27,31,44,48,5,7,22,25,34,36
34674396034219,34,67439,6034219,2015-16,22,22,35,39,44,48,17,14,28,30,34,36
19644446012678,19,64444,6012678,2015-16,74,80,63,66,44,48,76,81,48,50,34,36
15637506120398,15,63750,6120398,2015-16,44,52,49,54,44,48,41,43,42,46,34,36
18101816069934,18,10181,6069934,2015-16,0,,0,,44,48,0,,0,,34,36
